epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
998,23662.6,0.0015,0.97561,1,0.29152,0.000382514,0.000382514,0.000382514
999,23686.2,0.00266,0.97561,1,0.29126,0.000382181,0.000382181,0.000382181
1000,23709.8,0.00078,0.97561,1,0.29151,0.000381849,0.000381849,0.000381849
1001,23733.6,0.00044,0.97561,1,1.03614,0.000381516,0.000381516,0.000381516
1002,23757.3,0.00149,0.97561,1,0.29127,0.000381184,0.000381184,0.000381184
1003,23781,0.00138,0.97561,1,0.29127,0.000380851,0.000380851,0.000380851
1004,23804.8,0.00392,0.97561,1,1.03516,0.000380519,0.000380519,0.000380519
1005,23828.5,0.00055,0.97561,1,1.03516,0.000380187,0.000380187,0.000380187
1006,23852.3,0.00175,0.97561,1,0.29102,0.000379854,0.000379854,0.000379854
1007,23875.8,0.00462,0.97561,1,1.03418,0.000379522,0.000379522,0.000379522
1008,23899.4,0.00079,0.97561,1,0.29077,0.000379189,0.000379189,0.000379189
1009,23923.1,0.00324,0.97561,1,0.29102,0.000378857,0.000378857,0.000378857
1010,23946.7,0.00092,0.97561,1,0.29077,0.000378524,0.000378524,0.000378524
1011,23970.2,0.00398,0.97561,1,0.29078,0.000378192,0.000378192,0.000378192
1012,23993.8,0.00266,0.97561,1,0.29077,0.000377859,0.000377859,0.000377859
1013,24017.5,0.00246,0.97561,1,1.03418,0.000377527,0.000377527,0.000377527
1014,24041.2,0.0012,0.97561,1,0.29078,0.000377194,0.000377194,0.000377194
1015,24064.7,0.00099,0.97561,1,0.29078,0.000376862,0.000376862,0.000376862
1016,24088.3,0.00052,0.97561,1,0.29102,0.000376529,0.000376529,0.000376529
1017,24112.1,0.00185,0.97561,1,0.29151,0.000376197,0.000376197,0.000376197
1018,24135.9,0.00197,0.97561,1,0.29151,0.000375864,0.000375864,0.000375864
1019,24159.5,0.0013,0.97561,1,0.29175,0.000375532,0.000375532,0.000375532
1020,24183.3,0.00181,0.97561,1,0.29199,0.000375199,0.000375199,0.000375199
1021,24206.8,0.00201,0.97561,1,1.04004,0.000374867,0.000374867,0.000374867
1022,24230.5,0.00037,0.97561,1,0.29249,0.000374534,0.000374534,0.000374534
1023,24254.1,0.00161,0.97561,1,1.04004,0.000374202,0.000374202,0.000374202
1024,24278,0.00024,0.97561,1,0.29248,0.000373869,0.000373869,0.000373869
1025,24301.7,0.00069,0.97561,1,1.04004,0.000373537,0.000373537,0.000373537
1026,24325.4,0.00066,0.97561,1,1.04199,0.000373204,0.000373204,0.000373204
1027,24349.1,9e-05,0.97561,1,0.29297,0.000372872,0.000372872,0.000372872
1028,24372.8,0.00039,0.97561,1,0.29346,0.000372539,0.000372539,0.000372539
1029,24396.6,0.00044,0.97561,1,0.29346,0.000372207,0.000372207,0.000372207
1030,24420.2,0.00015,0.97561,1,0.29395,0.000371874,0.000371874,0.000371874
1031,24443.8,0.00016,0.97561,1,1.04492,0.000371542,0.000371542,0.000371542
1032,24467.5,0.00046,0.97561,1,0.29395,0.000371209,0.000371209,0.000371209
1033,24491.2,0.00098,0.97561,1,1.04688,0.000370877,0.000370877,0.000370877
1034,24515,0.00138,0.97561,1,0.29492,0.000370545,0.000370545,0.000370545
1035,24538.7,0.00174,0.97561,1,1.05078,0.000370212,0.000370212,0.000370212
1036,24562.3,0.00373,0.97561,1,0.2959,0.00036988,0.00036988,0.00036988
1037,24586,0.00058,0.97561,1,0.29688,0.000369547,0.000369547,0.000369547
1038,24609.6,0.00791,0.97561,1,0.29736,0.000369215,0.000369215,0.000369215
1039,24633.2,0.00361,0.97561,1,1.0586,0.000368882,0.000368882,0.000368882
1040,24656.9,0.00343,0.97561,1,0.29786,0.00036855,0.00036855,0.00036855
1041,24680.6,0.00398,0.97561,1,0.29785,0.000368217,0.000368217,0.000368217
1042,24704.2,0.00323,0.97561,1,0.29859,0.000367885,0.000367885,0.000367885
1043,24727.9,0.00296,0.97561,1,1.0625,0.000367552,0.000367552,0.000367552
1044,24751.5,0.0028,0.97561,1,0.29932,0.00036722,0.00036722,0.00036722
1045,24775.3,0.00201,0.97561,1,0.29932,0.000366887,0.000366887,0.000366887
1046,24799.1,0.00087,0.97561,1,0.2998,0.000366555,0.000366555,0.000366555
1047,24822.7,0.00441,0.97561,1,0.30005,0.000366222,0.000366222,0.000366222
1048,24846.3,0.0005,0.97561,1,1.06739,0.00036589,0.00036589,0.00036589
1049,24869.9,0.00319,0.97561,1,0.3003,0.000365557,0.000365557,0.000365557
1050,24893.5,0.00235,0.97561,1,0.30078,0.000365225,0.000365225,0.000365225
1051,24917.1,0.00142,0.97561,1,0.30127,0.000364892,0.000364892,0.000364892
1052,24941,0.00071,0.97561,1,0.30151,0.00036456,0.00036456,0.00036456
1053,24964.6,0.0029,0.97561,1,0.30176,0.000364227,0.000364227,0.000364227
1054,24988.2,0.00223,0.97561,1,0.30151,0.000363895,0.000363895,0.000363895
1055,25011.8,0.00315,0.97561,1,0.30176,0.000363562,0.000363562,0.000363562
1056,25035.4,0.00218,0.97561,1,0.30151,0.00036323,0.00036323,0.00036323
1057,25059,0.00022,0.97561,1,0.30127,0.000362897,0.000362897,0.000362897
1058,25082.7,0.00028,0.97561,1,0.30127,0.000362565,0.000362565,0.000362565
1059,25106.3,0.00182,0.97561,1,0.30127,0.000362232,0.000362232,0.000362232
1060,25129.9,0.00051,0.97561,1,0.30103,0.0003619,0.0003619,0.0003619
1061,25153.5,0.0011,0.97561,1,0.30103,0.000361567,0.000361567,0.000361567
1062,25177.4,0.00086,0.97561,1,1.06934,0.000361235,0.000361235,0.000361235
1063,25200.9,0.00171,0.97561,1,0.30078,0.000360902,0.000360902,0.000360902
1064,25224.6,0.0031,0.97561,1,1.06934,0.00036057,0.00036057,0.00036057
1065,25248.3,0.0066,0.97561,1,0.30029,0.000360238,0.000360238,0.000360238
1066,25272.1,0.01257,0.97561,1,0.30054,0.000359905,0.000359905,0.000359905
1067,25295.7,0.00377,0.97561,1,0.30078,0.000359573,0.000359573,0.000359573
1068,25319.5,0.00361,0.97561,1,0.30127,0.00035924,0.00035924,0.00035924
1069,25343.1,0.00159,0.97561,1,1.07325,0.000358908,0.000358908,0.000358908
1070,25367,0.00078,0.97561,1,0.30176,0.000358575,0.000358575,0.000358575
1071,25390.7,0.00136,0.97561,1,0.30226,0.000358243,0.000358243,0.000358243
1072,25414.4,0.00534,0.97561,1,0.30298,0.00035791,0.00035791,0.00035791
1073,25438,0.00343,0.97561,1,0.30322,0.000357578,0.000357578,0.000357578
1074,25461.6,0.00137,0.97561,1,0.30371,0.000357245,0.000357245,0.000357245
1075,25485.2,0.00134,0.97561,1,1.08106,0.000356913,0.000356913,0.000356913
1076,25508.9,0.00106,0.97561,1,0.3042,0.00035658,0.00035658,0.00035658
1077,25532.5,0.00118,0.97561,1,0.3042,0.000356248,0.000356248,0.000356248
1078,25556.2,0.00065,0.97561,1,0.30469,0.000355915,0.000355915,0.000355915
1079,25579.9,0.00109,0.97561,1,1.08301,0.000355583,0.000355583,0.000355583
1080,25603.6,0.00017,0.97561,1,0.30469,0.00035525,0.00035525,0.00035525
1081,25627.4,0.00071,0.97561,1,1.08301,0.000354918,0.000354918,0.000354918
1082,25651.1,0.00132,0.97561,1,0.30469,0.000354585,0.000354585,0.000354585
1083,25674.7,0.00014,0.97561,1,0.30493,0.000354253,0.000354253,0.000354253
1084,25698.4,9e-05,0.97561,1,0.30518,0.00035392,0.00035392,0.00035392
1085,25722.3,0.00045,0.97561,1,0.30542,0.000353588,0.000353588,0.000353588
1086,25746,0.00142,0.97561,1,0.30566,0.000353255,0.000353255,0.000353255
1087,25769.7,0.00055,0.97561,1,0.30615,0.000352923,0.000352923,0.000352923
1088,25793.2,0.00357,0.97561,1,0.3064,0.00035259,0.00035259,0.00035259
1089,25816.9,0.00159,0.97561,1,0.30665,0.000352258,0.000352258,0.000352258
1090,25840.5,0.00393,0.97561,1,0.30665,0.000351925,0.000351925,0.000351925
1091,25864.1,0.00209,0.97561,1,0.30665,0.000351593,0.000351593,0.000351593
1092,25887.8,0.00276,0.97561,1,0.30664,0.00035126,0.00035126,0.00035126
1093,25911.5,0.00131,0.97561,1,1.0918,0.000350928,0.000350928,0.000350928
1094,25935.2,0.00079,0.97561,1,0.30713,0.000350595,0.000350595,0.000350595
1095,25958.9,0.00029,0.97561,1,1.0918,0.000350263,0.000350263,0.000350263
1096,25982.6,0.00089,0.97561,1,0.30762,0.000349931,0.000349931,0.000349931
1097,26006.2,0.00083,0.97561,1,1.09473,0.000349598,0.000349598,0.000349598
1098,26030,0.00062,0.97561,1,0.30811,0.000349266,0.000349266,0.000349266
1099,26053.7,0.0003,0.97561,1,1.09668,0.000348933,0.000348933,0.000348933
1100,26077.4,0.00086,0.97561,1,1.09766,0.000348601,0.000348601,0.000348601
1101,26101.1,0.00404,0.97561,1,1.09766,0.000348268,0.000348268,0.000348268
1102,26124.6,0.00139,0.97561,1,0.30908,0.000347936,0.000347936,0.000347936
1103,26148.3,0.00061,0.97561,1,0.30933,0.000347603,0.000347603,0.000347603
1104,26172.1,0.00114,0.97561,1,0.30982,0.000347271,0.000347271,0.000347271
1105,26195.9,0.00146,0.97561,1,0.31006,0.000346938,0.000346938,0.000346938
1106,26219.8,0.0022,0.97561,1,0.31006,0.000346606,0.000346606,0.000346606
1107,26243.6,0.0006,0.97561,1,0.31006,0.000346273,0.000346273,0.000346273
1108,26267.3,0.0027,0.97561,1,1.10254,0.000345941,0.000345941,0.000345941
1109,26291,0.00034,0.97561,1,0.31006,0.000345608,0.000345608,0.000345608
1110,26314.6,0.00162,0.97561,1,0.31007,0.000345276,0.000345276,0.000345276
1111,26338.2,0.00324,0.97561,1,1.10254,0.000344943,0.000344943,0.000344943
1112,26362.1,0.00569,0.97561,1,1.10254,0.000344611,0.000344611,0.000344611
1113,26385.7,0.00091,0.97561,1,0.31006,0.000344278,0.000344278,0.000344278
1114,26409.5,0.00196,0.97561,1,0.31031,0.000343946,0.000343946,0.000343946
1115,26433.1,0.0009,0.97561,1,1.10254,0.000343613,0.000343613,0.000343613
1116,26456.8,0.0024,0.97561,1,0.31007,0.000343281,0.000343281,0.000343281
1117,26480.5,0.00037,0.97561,1,0.31006,0.000342948,0.000342948,0.000342948
1118,26504.1,0.00031,0.97561,1,0.31006,0.000342616,0.000342616,0.000342616
1119,26527.8,0.00212,0.97561,1,1.10059,0.000342283,0.000342283,0.000342283
1120,26551.5,0.00135,0.97561,1,0.30958,0.000341951,0.000341951,0.000341951
1121,26575.2,0.0024,0.97561,1,0.30908,0.000341618,0.000341618,0.000341618
1122,26598.9,0.00353,0.97561,1,1.09766,0.000341286,0.000341286,0.000341286
1123,26622.5,0.00081,0.97561,1,0.30836,0.000340953,0.000340953,0.000340953
1124,26646.1,0.00152,0.97561,1,1.09668,0.000340621,0.000340621,0.000340621
1125,26669.7,0.00033,0.97561,1,0.30811,0.000340289,0.000340289,0.000340289
1126,26693.5,0.00014,0.97561,1,0.30811,0.000339956,0.000339956,0.000339956
1127,26717.1,0.00137,0.97561,1,0.30811,0.000339624,0.000339624,0.000339624
1128,26740.7,0.00043,0.97561,1,0.30811,0.000339291,0.000339291,0.000339291
1129,26764.2,0.00055,0.97561,1,0.30811,0.000338959,0.000338959,0.000338959
1130,26787.9,9e-05,0.97561,1,0.30811,0.000338626,0.000338626,0.000338626
1131,26811.5,0.00089,0.97561,1,0.30811,0.000338294,0.000338294,0.000338294
1132,26835,3e-05,0.97561,1,0.30811,0.000337961,0.000337961,0.000337961
1133,26858.7,0.0032,0.97561,1,0.30787,0.000337629,0.000337629,0.000337629
1134,26882.3,0.00033,0.97561,1,0.30762,0.000337296,0.000337296,0.000337296
1135,26905.9,0.00229,0.97561,1,0.30689,0.000336964,0.000336964,0.000336964
1136,26929.6,0.0033,0.97561,1,1.08985,0.000336631,0.000336631,0.000336631
1137,26953.4,0.00144,0.97561,1,0.30615,0.000336299,0.000336299,0.000336299
1138,26977.1,0.00402,0.97561,1,0.30591,0.000335966,0.000335966,0.000335966
1139,27000.6,0.00084,0.97561,1,1.08692,0.000335634,0.000335634,0.000335634
1140,27024.3,0.00139,0.97561,1,0.30518,0.000335479,0.000335479,0.000335479
1141,27048.1,0.00271,0.97561,1,1.08496,0.000335147,0.000335147,0.000335147
1142,27071.7,0.00218,0.97561,1,0.30518,0.000334636,0.000334636,0.000334636
1143,27095.4,0.00231,0.97561,1,0.30518,0.000334482,0.000334482,0.000334482
1144,27119.2,0.00127,0.97561,1,0.30566,0.00033415,0.00033415,0.00033415
1145,27142.9,0.00407,0.97561,1,0.30566,0.000333639,0.000333639,0.000333639
1146,27166.7,0.00337,0.97561,1,0.30518,0.000333306,0.000333306,0.000333306
1147,27190.3,0.00029,0.97561,1,0.30518,0.000332974,0.000332974,0.000332974
1148,27214,0.00172,0.97561,1,0.30518,0.000332821,0.000332821,0.000332821
1149,27237.5,0.00288,0.97561,1,1.08399,0.000332488,0.000332488,0.000332488
1150,27261.2,0.00087,0.97561,1,0.30518,0.000332156,0.000332156,0.000332156
1151,27284.9,0.00173,0.97561,1,0.30469,0.000331824,0.000331824,0.000331824
1152,27308.6,0.00281,0.97561,1,0.3042,0.000331491,0.000331491,0.000331491
1153,27332.3,0.00146,0.97561,1,0.30469,0.000331159,0.000331159,0.000331159
1154,27356,0.00137,0.97561,1,1.08203,0.000330827,0.000330827,0.000330827
1155,27379.5,0.00041,0.97561,1,0.30445,0.000330494,0.000330494,0.000330494
1156,27403.2,0.00031,0.97561,1,0.30444,0.000330162,0.000330162,0.000330162
1157,27426.7,0.00091,0.97561,1,0.30444,0.00032983,0.00032983,0.00032983
1158,27450.4,0.0011,0.97561,1,0.30469,0.000329497,0.000329497,0.000329497
1159,27474,0.00076,0.97561,1,1.08301,0.000329165,0.000329165,0.000329165
1160,27497.6,0.00085,0.97561,1,0.30469,0.000328833,0.000328833,0.000328833
1161,27521.3,0.00095,0.97561,1,0.30493,0.0003285,0.0003285,0.0003285
1162,27544.9,0.00163,0.97561,1,0.30518,0.000328168,0.000328168,0.000328168
1163,27568.5,0.00155,0.97561,1,0.30518,0.000327836,0.000327836,0.000327836
1164,27592.1,0.00077,0.97561,1,1.08496,0.000327503,0.000327503,0.000327503
1165,27615.7,0.00297,0.97561,1,0.30518,0.000327171,0.000327171,0.000327171
1166,27639.3,0.00122,0.97561,1,0.30493,0.000326839,0.000326839,0.000326839
1167,27663,0.00098,0.97561,1,0.30446,0.000326506,0.000326506,0.000326506
1168,27686.5,0.00052,0.97561,1,1.08204,0.000326174,0.000326174,0.000326174
1169,27710.3,0.00035,0.97561,1,0.30347,0.000325842,0.000325842,0.000325842
1170,27733.9,0.00192,0.97561,1,0.30324,0.000325509,0.000325509,0.000325509
1171,27757.5,0.00089,0.97561,1,0.30249,0.000325177,0.000325177,0.000325177
1172,27781.1,0.00172,0.97561,1,1.07422,0.000324845,0.000324845,0.000324845
1173,27804.6,0.00208,0.97561,1,0.30225,0.000324512,0.000324512,0.000324512
1174,27828.3,0.00244,0.97561,1,0.30225,0.00032418,0.00032418,0.00032418
1175,27852,0.00361,0.97561,1,0.30225,0.000323848,0.000323848,0.000323848
1176,27875.6,0.00399,0.97561,1,0.30225,0.000323516,0.000323516,0.000323516
1177,27899.2,0.00115,0.97561,1,0.30225,0.000323183,0.000323183,0.000323183
1178,27922.9,0.00193,0.97561,1,0.30249,0.000322851,0.000322851,0.000322851
1179,27946.5,0.00428,0.97561,1,0.30225,0.000322519,0.000322519,0.000322519
1180,27970.2,0.00095,0.97561,1,0.30225,0.000322186,0.000322186,0.000322186
1181,27993.9,0.00042,0.97561,1,0.30202,0.000321854,0.000321854,0.000321854
1182,28017.7,0.00187,0.97561,1,0.30177,0.000321522,0.000321522,0.000321522
1183,28041.3,0.00239,0.97561,1,0.30176,0.000321189,0.000321189,0.000321189
1184,28065,0.00083,0.97561,1,0.30152,0.000320857,0.000320857,0.000320857
1185,28088.7,0.0004,0.97561,1,0.30127,0.000320525,0.000320525,0.000320525
1186,28112.3,0.00323,0.97561,1,0.30103,0.000320192,0.000320192,0.000320192
1187,28135.9,0.00364,0.97561,1,0.30103,0.00031986,0.00031986,0.00031986
1188,28159.6,0.01711,0.97561,1,0.30078,0.000319528,0.000319528,0.000319528
1189,28183.1,0.00021,0.97561,1,0.30078,0.000319195,0.000319195,0.000319195
1190,28207,0.00024,0.97561,1,0.30079,0.000318863,0.000318863,0.000318863
1191,28230.6,0.00068,0.97561,1,0.30054,0.000318531,0.000318531,0.000318531
1192,28254.2,0.00049,0.97561,1,0.30031,0.000318198,0.000318198,0.000318198
1193,28277.9,0.00033,0.97561,1,1.06739,0.000317866,0.000317866,0.000317866
1194,28301.6,0.00013,0.97561,1,0.30005,0.000317534,0.000317534,0.000317534
1195,28325.1,0.00033,0.97561,1,1.06543,0.000317201,0.000317201,0.000317201
1196,28348.7,0.00508,0.97561,1,0.29957,0.000316869,0.000316869,0.000316869
1197,28372.4,0.00225,0.97561,1,1.06446,0.000316537,0.000316537,0.000316537
1198,28396.1,0.00017,0.97561,1,0.29907,0.000316204,0.000316204,0.000316204
1199,28419.8,0.00359,0.97561,1,0.29858,0.000315872,0.000315872,0.000315872
1200,28443.5,0.00495,0.97561,1,0.2981,0.00031554,0.00031554,0.00031554
1201,28467.2,0.00138,0.97561,1,0.29785,0.000315207,0.000315207,0.000315207
1202,28491,0.00178,0.97561,1,0.29736,0.000314875,0.000314875,0.000314875
1203,28514.6,0.00133,0.97561,1,1.05567,0.000314543,0.000314543,0.000314543
1204,28538.2,0.00445,0.97561,1,0.29663,0.00031421,0.00031421,0.00031421
1205,28562,0.0043,0.97561,1,0.29664,0.000313878,0.000313878,0.000313878
1206,28585.7,0.00252,0.97561,1,0.29639,0.000313546,0.000313546,0.000313546
1207,28609.4,0.00272,0.97561,1,0.29639,0.000313213,0.000313213,0.000313213
1208,28633.2,0.00096,0.97561,1,1.05371,0.000312881,0.000312881,0.000312881
1209,28656.8,0.00062,0.97561,1,1.05371,0.000312549,0.000312549,0.000312549
1210,28680.5,0.00263,0.97561,1,0.2964,0.000312216,0.000312216,0.000312216
1211,28704.1,0.00352,0.97561,1,0.29614,0.000311884,0.000311884,0.000311884
1212,28727.8,0.00322,0.97561,1,1.05371,0.000311552,0.000311552,0.000311552
1213,28751.5,0.00127,0.97561,1,0.29639,0.000311219,0.000311219,0.000311219
1214,28775,0.00109,0.97561,1,0.29614,0.000310887,0.000310887,0.000310887
1215,28798.6,0.00223,0.97561,1,1.05176,0.000310555,0.000310555,0.000310555
1216,28822.4,0.00348,0.97561,1,0.29614,0.000310222,0.000310222,0.000310222
1217,28846.1,0.00053,0.97561,1,0.29639,0.00030989,0.00030989,0.00030989
1218,28869.8,0.00011,0.97561,1,0.29639,0.000309558,0.000309558,0.000309558
1219,28893.3,0.01118,0.97561,1,0.2964,0.000309225,0.000309225,0.000309225
1220,28916.9,0.00213,0.97561,1,1.05567,0.000308893,0.000308893,0.000308893
1221,28940.6,0.00229,0.97561,1,0.29689,0.000308561,0.000308561,0.000308561
1222,28964.2,0.00053,0.97561,1,0.29688,0.000308228,0.000308228,0.000308228
1223,28987.9,0.0003,0.97561,1,1.05664,0.000307896,0.000307896,0.000307896
1224,29011.5,0.00204,0.97561,1,0.29737,0.000307564,0.000307564,0.000307564
1225,29035.4,0.00507,0.97561,1,1.05567,0.000307231,0.000307231,0.000307231
1226,29059.1,0.00115,0.97561,1,0.29689,0.000306899,0.000306899,0.000306899
1227,29082.7,0.00165,0.97561,1,1.05567,0.000306567,0.000306567,0.000306567
1228,29106.4,0.00045,0.97561,1,0.29689,0.000306234,0.000306234,0.000306234
1229,29130.2,0.0012,0.97561,1,0.29689,0.000305902,0.000305902,0.000305902
1230,29153.8,0.00046,0.97561,1,1.05567,0.00030557,0.00030557,0.00030557
1231,29177.5,0.00052,0.97561,1,0.29688,0.000305238,0.000305238,0.000305238
1232,29201.2,0.00282,0.97561,1,0.29688,0.000304905,0.000304905,0.000304905
1233,29224.8,0.00086,0.97561,1,0.29736,0.000304573,0.000304573,0.000304573
1234,29248.6,0.00075,0.97561,1,0.29688,0.000304241,0.000304241,0.000304241
1235,29272.2,0.00193,0.97561,1,1.05567,0.000303908,0.000303908,0.000303908
1236,29296,0.00078,0.97561,1,0.29688,0.000303576,0.000303576,0.000303576
1237,29319.7,0.00106,0.97561,1,0.29688,0.000303244,0.000303244,0.000303244
1238,29343.3,0.00211,0.97561,1,0.29688,0.000302911,0.000302911,0.000302911
1239,29366.9,0.00091,0.97561,1,1.05371,0.000302579,0.000302579,0.000302579
1240,29390.6,0.00022,0.97561,1,0.29639,0.000302247,0.000302247,0.000302247
1241,29414.1,0.00037,0.97561,1,0.29639,0.000301914,0.000301914,0.000301914
1242,29437.9,0.00025,0.97561,1,0.29639,0.000301582,0.000301582,0.000301582
1243,29461.5,0.00069,0.97561,1,0.29639,0.00030125,0.00030125,0.00030125
1244,29485.2,0.0002,0.97561,1,0.29639,0.000300917,0.000300917,0.000300917
1245,29508.8,0.00264,0.97561,1,0.29663,0.000300585,0.000300585,0.000300585
1246,29532.5,0.00097,0.97561,1,0.29688,0.000300253,0.000300253,0.000300253
1247,29556.3,0.0011,0.97561,1,1.05469,0.00029992,0.00029992,0.00029992
1248,29580,0.00177,0.97561,1,0.29688,0.000299588,0.000299588,0.000299588
1249,29603.7,0.0013,0.97561,1,0.29663,0.000299256,0.000299256,0.000299256
1250,29627.5,0.00012,0.97561,1,0.29688,0.000298923,0.000298923,0.000298923
1251,29651.1,0.00028,0.97561,1,0.29688,0.000298591,0.000298591,0.000298591
1252,29674.6,0.00108,0.97561,1,0.29663,0.000298259,0.000298259,0.000298259
1253,29698.4,0.0003,0.97561,1,0.29639,0.000297926,0.000297926,0.000297926
1254,29722.1,0.00061,0.97561,1,0.2964,0.000297594,0.000297594,0.000297594
1255,29745.9,0.0011,0.97561,1,0.2959,0.000297262,0.000297262,0.000297262
1256,29769.6,0.00398,0.97561,1,0.2959,0.000296929,0.000296929,0.000296929
1257,29793.3,0.00037,0.97561,1,0.2959,0.000296597,0.000296597,0.000296597
1258,29816.9,0.00069,0.97561,1,1.05079,0.000296265,0.000296265,0.000296265
1259,29840.5,0.00356,0.97561,1,1.05079,0.000295932,0.000295932,0.000295932
1260,29864.2,0.00116,0.97561,1,0.29517,0.0002956,0.0002956,0.0002956
1261,29888,0.00311,0.97561,1,0.29492,0.000295268,0.000295268,0.000295268
1262,29911.7,0.00091,0.97561,1,0.29443,0.000294935,0.000294935,0.000294935
1263,29935.3,0.00083,0.97561,1,0.29395,0.000294603,0.000294603,0.000294603
1264,29958.9,0.00027,0.97561,1,1.04493,0.000294271,0.000294271,0.000294271
1265,29982.6,0.00095,0.97561,1,0.29395,0.000293938,0.000293938,0.000293938
1266,30006.2,0.00124,0.97561,1,0.29396,0.000293606,0.000293606,0.000293606
1267,30029.8,3e-05,0.97561,1,0.29396,0.000293274,0.000293274,0.000293274
1268,30053.5,0.00014,0.97561,1,1.04493,0.000292941,0.000292941,0.000292941
1269,30077.1,0.00031,0.97561,1,0.29395,0.000292609,0.000292609,0.000292609
1270,30100.7,0.00043,0.97561,1,0.29346,0.000292277,0.000292277,0.000292277
1271,30124.4,0.00159,0.97561,1,0.29347,0.000291944,0.000291944,0.000291944
1272,30148.2,0.00054,0.97561,1,1.04493,0.000291612,0.000291612,0.000291612
1273,30171.7,0.00035,0.97561,1,0.29395,0.00029128,0.00029128,0.00029128
1274,30195.4,0.00347,0.97561,1,1.0459,0.000290947,0.000290947,0.000290947
1275,30219.1,0.00351,0.97561,1,0.29468,0.000290615,0.000290615,0.000290615
1276,30242.7,0.00029,0.97561,1,0.29492,0.000290283,0.000290283,0.000290283
1277,30266.5,0.0026,0.97561,1,0.29492,0.00028995,0.00028995,0.00028995
1278,30290.4,0.00234,0.97561,1,0.29492,0.000289618,0.000289618,0.000289618
1279,30314,0.00478,0.97561,1,0.29468,0.000289286,0.000289286,0.000289286
1280,30337.6,0.00245,0.97561,1,0.29468,0.000288953,0.000288953,0.000288953
1281,30361.4,0.00036,0.97561,1,0.29468,0.000288621,0.000288621,0.000288621
1282,30385.2,0.00032,0.97561,1,1.04785,0.000288289,0.000288289,0.000288289
1283,30408.7,0.00071,0.97561,1,1.04688,0.000287957,0.000287957,0.000287957
1284,30432.4,0.00179,0.97561,1,0.29419,0.000287624,0.000287624,0.000287624
1285,30455.9,0.00083,0.97561,1,0.29395,0.000287292,0.000287292,0.000287292
1286,30479.6,0.00065,0.97561,1,0.2937,0.00028696,0.00028696,0.00028696
1287,30503.3,0.00028,0.97561,1,0.29346,0.000286627,0.000286627,0.000286627
1288,30527.1,0.00022,0.97561,1,0.29348,0.000286295,0.000286295,0.000286295
1289,30550.7,0.00055,0.97561,1,1.04297,0.000285963,0.000285963,0.000285963
1290,30574.4,0.00015,0.97561,1,0.29299,0.00028563,0.00028563,0.00028563
1291,30598,0.00088,0.97561,1,0.29248,0.000285298,0.000285298,0.000285298
1292,30621.7,0.00179,0.97561,1,1.04005,0.000284966,0.000284966,0.000284966
1293,30645.4,0.00244,0.97561,1,0.29248,0.000284633,0.000284633,0.000284633
1294,30669.1,0.00034,0.97561,1,0.29199,0.000284301,0.000284301,0.000284301
1295,30692.7,7e-05,0.97561,1,0.29177,0.000283969,0.000283969,0.000283969
1296,30716.5,0.00082,0.97561,1,1.03613,0.000283636,0.000283636,0.000283636
1297,30740.1,0.00201,0.97561,1,1.03516,0.000283304,0.000283304,0.000283304
1298,30763.6,0.00086,0.97561,1,0.29053,0.000282972,0.000282972,0.000282972
1299,30787.3,0.00034,0.97561,1,0.29007,0.000282639,0.000282639,0.000282639
1300,30811.1,0.00235,0.97561,1,1.0293,0.000282307,0.000282307,0.000282307
1301,30834.7,0.00046,0.97561,1,0.28906,0.000281975,0.000281975,0.000281975
1302,30858.3,0.00214,0.97561,1,0.28857,0.000281642,0.000281642,0.000281642
1303,30882,0.00197,0.97561,1,0.28784,0.00028131,0.00028131,0.00028131
1304,30905.6,0.00066,0.97561,1,0.28784,0.000280978,0.000280978,0.000280978
1305,30929.2,0.00088,0.97561,1,0.2876,0.000280645,0.000280645,0.000280645
1306,30952.9,0.00082,0.97561,1,0.2876,0.000280313,0.000280313,0.000280313
1307,30976.5,0.00046,0.97561,1,0.2876,0.000279981,0.000279981,0.000279981
1308,31000.2,0.00031,0.97561,1,0.2876,0.000279648,0.000279648,0.000279648
1309,31024.1,0.00022,0.97561,1,0.2876,0.000279316,0.000279316,0.000279316
1310,31047.7,0.00094,0.97561,1,0.28711,0.000278984,0.000278984,0.000278984
1311,31071.3,0.00032,0.97561,1,0.28711,0.000278651,0.000278651,0.000278651
1312,31095,0.00173,0.97561,1,1.01954,0.000278319,0.000278319,0.000278319
1313,31118.7,0.00054,0.97561,1,1.01758,0.000277987,0.000277987,0.000277987
1314,31142.4,0.00076,0.97561,1,0.28565,0.000277654,0.000277654,0.000277654
1315,31166,0.0012,0.97561,1,0.28491,0.000277322,0.000277322,0.000277322
1316,31189.6,0.00298,0.97561,1,0.28471,0.00027699,0.00027699,0.00027699
1317,31213.3,0.00068,0.97561,1,1.01173,0.000276657,0.000276657,0.000276657
1318,31237.1,0.00073,0.97561,1,0.28447,0.000276325,0.000276325,0.000276325
1319,31260.7,0.00253,0.97561,1,1.00978,0.000275993,0.000275993,0.000275993
1320,31284.4,0.00029,0.97561,1,1.0088,0.00027566,0.00027566,0.00027566
1321,31308.1,0.00036,0.97561,1,0.28345,0.000275328,0.000275328,0.000275328
1322,31331.8,7e-05,0.97561,1,0.28301,0.000274996,0.000274996,0.000274996
